,window_length,bed_slope,thick_mean,surf_slope,window_id,rgiid
9,1356.3993653977811,-0.026371724332065288,108.33126,0.02579788521079484,9,RGI60-07.00422
10,1136.4035146646204,0.022599710523574627,70.538704,-0.0017599364215908364,10,RGI60-07.00422
0,1392.8297056422628,-0.00562151461088319,491.1711,0.008117000106495359,0,RGI60-07.00423
1,1722.504642166193,0.013184707606128106,483.28256,0.012876165666851888,1,RGI60-07.00423
2,1768.274802788101,0.011516136069777833,479.5445,0.016139163695721423,2,RGI60-07.00423
3,1768.2771887974443,-0.001331948265275184,463.33347,0.012578425876978874,3,RGI60-07.00423
4,1722.5128878630649,0.019299238231154762,452.71088,0.011675947781530449,4,RGI60-07.00423
5,1768.2832233857093,0.00027092092677787435,443.77856,0.019039309092383817,5,RGI60-07.00423
6,1668.6754438120809,0.01637481292242653,393.5137,0.022532542827560068,6,RGI60-07.00423
7,1825.4458745359523,0.0022116376711769155,333.2541,0.02144449350838087,7,RGI60-07.00423
8,1768.29022031835,-0.004246821918894123,286.33743,0.03006061326734106,8,RGI60-07.00423
9,2350.1898089172264,-0.0027569750797246583,179.40771,0.05873617945871108,9,RGI60-07.00423
10,213.65435216340566,-0.05596332899689589,84.2805,0.12057430245593263,10,RGI60-07.00423
0,447.4142150032937,0.013799261002207344,583.3913,0.0038547319464726387,0,RGI60-07.00424
1,5252.156979554798,-0.0034796412429684118,551.751,0.007971978910380031,1,RGI60-07.00424
2,4429.243641534764,0.009480094394043244,522.7104,0.00996750344439139,2,RGI60-07.00424
3,4021.822867663076,0.0071498500432223755,513.3519,0.007758616337509478,3,RGI60-07.00424
4,4081.1132217749514,0.004464229416440563,501.24127,0.011096208811590397,4,RGI60-07.00424
5,4081.114421844615,0.005704598577509534,469.20386,0.012589498120850827,5,RGI60-07.00424
6,4319.419184132289,-0.004125575353498025,411.18365,0.014674668378696937,6,RGI60-07.00424
7,4125.032198097225,0.024983722728332547,401.77435,0.015131110423747745,7,RGI60-07.00424
8,4046.640618835327,-0.01983541975298019,325.18378,0.021287682680952213,8,RGI60-07.00424
9,4201.954361132016,0.02176726977352527,221.10463,0.027321624600664857,9,RGI60-07.00424
10,3759.408809806171,0.02060283456543125,178.3016,0.031360253431220016,10,RGI60-07.00424
0,3822.596708924056,0.007382529917659052,580.34717,0.006319229901299364,0,RGI60-07.00425
1,4755.973344245755,-3.201925321468736e-05,561.7689,0.008564292757918299,1,RGI60-07.00425
2,4201.794275059949,0.0019185011946721549,517.76935,0.011363819762648377,2,RGI60-07.00425
3,4401.864664766717,0.00893630057310654,483.93384,0.01397989748201133,3,RGI60-07.00425
4,5112.951100121453,0.003983351816196278,442.9159,0.014842018950096675,4,RGI60-07.00425
5,4206.563445631586,2.6131619741854296e-05,451.42218,0.007998296016187272,5,RGI60-07.00425
6,4420.031009241575,0.007439146877777023,417.61066,0.01407174618714583,6,RGI60-07.00425
7,4683.883751154853,0.009034686558049317,384.8505,0.022057262995371377,7,RGI60-07.00425
8,4571.438492678247,-0.020135666099812943,286.32846,0.017167961213439446,8,RGI60-07.00425
9,4514.148043781201,0.050830785570960955,230.25356,0.0278388853391197,9,RGI60-07.00425
10,1414.813981664974,0.03838020576971221,260.48532,0.050613570991781154,10,RGI60-07.00425
0,311.5647377943752,0.09826338323426237,187.99371,-0.009628519941851049,0,RGI60-07.00426
1,447.1149496847469,-0.12699895328180635,172.30566,0.017890581515278982,1,RGI60-07.00426
2,372.0220406159271,0.0007763472854236311,123.40488,0.0884728578690406,2,RGI60-07.00426
3,341.02021563751634,0.015996594438116785,94.2771,0.0906545422909202,3,RGI60-07.00426
4,377.1536674165957,0.12522861330474788,90.744354,0.07674073403357723,4,RGI60-07.00426
5,346.61116240609726,0.021266226532448966,93.66991,0.05763763532990332,5,RGI60-07.00426
6,392.1458411168407,0.033432481527858486,85.240814,0.07381770666178855,6,RGI60-07.00426
7,392.1459381544978,0.05958965158758857,57.72949,0.07888814457478435,7,RGI60-07.00426
8,353.4756495436944,0.06826269093234975,49.906982,0.10709257382342525,8,RGI60-07.00426
9,373.3119259059283,0.16460328094945684,32.995056,0.21622163994045634,9,RGI60-07.00426
10,0.0,,22.999767,,10,RGI60-07.00426
0,165.0107154549663,0.5291620978186865,50.213333,0.07259475581849745,0,RGI60-07.00427
1,550.0354709800746,-0.017989508026665466,96.674286,0.06897685210014158,1,RGI60-07.00427
2,622.2935883547341,0.09943482441734147,66.54472,0.11994337662384393,2,RGI60-07.00427
3,453.5701206721791,0.20466731469019447,67.16055,0.17458285307331323,3,RGI60-07.00427
4,440.02727402586635,0.06165043115642755,92.28912,0.03861476457485966,4,RGI60-07.00427
5,507.10595653224766,0.050616696926253035,92.87456,0.06694693604031081,5,RGI60-07.00427
6,443.4510645820374,0.08485388258666632,84.71747,0.09666452247749185,6,RGI60-07.00427
7,518.900252938997,0.08987930815525719,79.12075,0.09797013339120035,7,RGI60-07.00427
8,453.5687974438927,0.09076630900795901,74.25502,0.10325413163274315,8,RGI60-07.00427
9,443.4506224010488,0.14106865262221352,67.38375,0.15876058166069645,9,RGI60-07.00427
10,226.7843045835641,-0.05843492045845177,44.737785,0.10543499367369823,10,RGI60-07.00427
0,792.0496008295718,0.09803044094848302,84.941895,0.09691159641539777,0,RGI60-07.00428
1,1066.3313120803343,0.21129272250174685,171.26491,0.06274976446218973,1,RGI60-07.00428
2,995.0029917929909,-0.009098039122025515,219.451,0.04519519751166081,2,RGI60-07.00428
3,995.0030981738873,0.08970573636747464,235.20142,0.01708371176348521,3,RGI60-07.00428
4,1158.8408854781753,-0.04274783036606533,225.39407,0.06033187854285316,4,RGI60-07.00428
5,1066.3315549233246,0.08101938132457726,208.44513,0.014065991629992707,5,RGI60-07.00428
6,1033.6566239503363,0.011046834249887932,241.12064,0.028048380912820657,6,RGI60-07.00428
7,1009.6702641503132,0.020500665643583018,206.62163,0.058368543435759,7,RGI60-07.00428
8,1192.1928557955782,0.012269888102700143,144.10774,0.05613990819800196,8,RGI60-07.00428
9,1066.3283876823484,0.07255094249588251,100.86995,0.08140805885537129,9,RGI60-07.00428
10,140.0157480919276,-0.12330849691904969,91.809006,0.049952786058566366,10,RGI60-07.00428
0,1387.8582186250605,0.15318388059180194,59.87793,0.11548986734549299,0,RGI60-07.00429
1,1190.08170830834,0.0730557783204004,95.588905,0.06293764925863182,1,RGI60-07.00429
2,1190.0847507704461,0.0806888036742359,121.65191,0.049535744572701705,2,RGI60-07.00429
3,1190.0877930675886,0.025161050882019118,151.0911,0.02016384623559402,3,RGI60-07.00429
4,1213.6592951480056,0.026510296163732638,152.65965,0.024713601461494934,4,RGI60-07.00429
5,1524.0639401308817,0.010560819462390023,131.2781,0.0373825824061168,5,RGI60-07.00429
6,1683.0512209262245,0.057060589462966646,124.5627,0.043346437193107885,6,RGI60-07.00429
7,1524.0718236058196,0.03216243834302314,156.06024,0.009841738076584425,7,RGI60-07.00429
8,1387.8870647290223,-0.015617102301766116,145.27818,0.02521284636147839,8,RGI60-07.00429
9,1514.7581548503101,-0.009057926610446002,86.481316,0.0237616970146419,9,RGI60-07.00429
0,88.55138299465473,0.4966358876429338,31.380344,0.09009843473358552,0,RGI60-07.00430
1,163.28073073144637,0.6574100448780111,106.898575,0.09160918878961503,1,RGI60-07.00430
2,142.78490740710146,-0.35830064748669455,128.241,0.04199654063735415,2,RGI60-07.00430
3,150.79772120079332,0.05064311657005318,97.8288,0.05961188717378554,3,RGI60-07.00430
4,198.00717377224842,0.03872191365089479,75.39441,0.1106532447240547,4,RGI60-07.00430
5,140.01224045263126,0.23787549520721868,62.700974,0.2782765656781786,5,RGI60-07.00430
6,170.33224282758673,0.2246447966076581,56.63569,0.2582883157451702,6,RGI60-07.00430
7,140.0122418021185,0.3078904557869566,55.858444,0.27827656313238786,7,RGI60-07.00430
8,142.78502334455223,0.09920171018389634,56.72619,0.11850227149528564,8,RGI60-07.00430
9,142.78502017511576,0.027647173921741982,40.806076,0.22712870572341295,9,RGI60-07.00430
10,39.60144105448417,-0.6255575076784159,14.477676,-0.1255934795186239,10,RGI60-07.00430
0,297.01110603676193,0.38321353060680424,50.00824,0.07058695904510698,0,RGI60-07.00431
1,301.10787243416877,0.018168204521383926,86.63953,0.04977488677238334,1,RGI60-07.00431
2,282.2037752432514,0.13746875322041444,78.043076,0.14080360145908952,2,RGI60-07.00431
3,280.024564469049,0.03891773512022837,68.515015,0.10319446659413448,3,RGI60-07.00431
4,396.01466905690353,0.1973671627994243,78.56234,0.10316396897680313,4,RGI60-07.00431
5,330.21864582499524,-0.004179779073574783,87.467834,0.057474266781003765,5,RGI60-07.00431
6,288.6432045061064,0.02618440078020785,92.546616,0.07262622056453868,6,RGI60-07.00431
7,282.2044434132447,0.05873732827094645,78.12398,0.11291068437438022,7,RGI60-07.00431
8,313.0779295528249,0.13251098680826495,69.28689,0.1396256086398204,8,RGI60-07.00431
9,313.0780998845237,0.031931541245124165,36.302437,0.1364919394338191,9,RGI60-07.00431
10,148.50604780450232,0.04540899954352251,10.743417,0.17332042099068543,10,RGI60-07.00431
0,249.941982950868,0.25127747088466484,62.04187,-0.04797430311841562,0,RGI60-07.00432
1,226.28674821412477,0.013300695939751457,94.13394,0.0397515939570048,1,RGI60-07.00432
2,258.00647881584814,0.08513070026730458,94.14766,0.06193463324190699,2,RGI60-07.00432
3,226.2865543571221,0.11258936866603843,101.588356,0.06619079747430182,3,RGI60-07.00432
4,256.0138970003916,0.1367229243756178,126.834435,0.03904053278666482,4,RGI60-07.00432
5,226.28635226265098,-0.10135693716082447,120.43851,0.06619085641624467,5,RGI60-07.00432
6,243.71775607381542,-0.09273831161089267,81.59775,0.06964001953543172,6,RGI60-07.00432
7,224.01186948447193,0.11634034418764047,51.650654,0.14626165391876225,7,RGI60-07.00432
8,226.2860654469724,0.18386002354027275,46.28068,0.20054982057344298,8,RGI60-07.00432
9,273.42237076597047,0.0644801324382291,21.808193,0.16667703491216826,9,RGI60-07.00432
0,51.00274547388003,0.0,75.911606,0.0,0,RGI60-07.00434
1,342.13695167991636,0.09363878899117199,102.40422,0.07875255534568582,1,RGI60-07.00434
2,504.90195526520233,0.07120805420042493,97.47684,0.10066826494051337,2,RGI60-07.00434
3,504.9023184575582,0.058327663708335,95.54889,0.06526634722543208,3,RGI60-07.00434
4,322.5704723052359,0.04205933044651582,84.97615,0.08042866709095198,4,RGI60-07.00434
5,470.2235198435488,-0.05593860028944562,68.93453,-0.0021266449895841542,5,RGI60-07.00434
6,357.0204163149074,0.11689722632844779,58.9158,0.10603727022083359,6,RGI60-07.00434
7,306.01750980293974,0.04065588720413446,72.07042,0.026136342001667586,7,RGI60-07.00434
8,470.2235270347348,0.04625798397203219,71.178116,0.05947591945160755,8,RGI60-07.00434
9,438.74328823707083,0.07308805533054533,61.333878,0.10897000437120473,9,RGI60-07.00434
10,260.06448318591697,-0.053428107790485256,26.344715,0.13755305048095492,10,RGI60-07.00434
0,252.40856818120457,0.37123157639485044,49.7602,0.1065642080292756,0,RGI60-07.00435
1,280.0223192207968,0.1538894755462864,79.60444,0.1243451846701875,1,RGI60-07.00435
2,315.025318883533,0.061557353978932035,83.03072,0.0665628294189689,2,RGI60-07.00435
3,280.022692125457,0.06097860197245049,82.63471,0.05707616680566543,3,RGI60-07.00435
4,322.7104236606093,0.07883490948076725,84.63063,0.07115101640084152,4,RGI60-07.00435
5,315.0259619349904,0.06693660049507962,84.93663,0.07288054408821178,5,RGI60-07.00435
6,330.21676970059406,0.0842407929216538,76.42935,0.11158220452286854,6,RGI60-07.00435
7,322.7110724840831,0.12056730607649802,65.38351,0.14158856028730119,7,RGI60-07.00435
8,299.0653637892144,0.1068841459808544,57.47634,0.1362444543428648,8,RGI60-07.00435
9,344.73933347706657,0.11340108450526017,43.151287,0.1695016205952362,9,RGI60-07.00435
10,78.2690685745637,0.0,18.137491,0.0,10,RGI60-07.00435
0,377.811084459356,0.11289697924406798,64.69378,0.10286187233940555,0,RGI60-07.00436
1,688.1017538879287,0.14407282026930668,72.30448,0.12576745941337797,1,RGI60-07.00436
2,635.4959102285148,0.13934347351416967,74.87656,0.1422283904786126,2,RGI60-07.00436
3,534.3074269787372,0.10864214313012592,87.08037,0.05981916103483283,3,RGI60-07.00436
4,659.6898832009977,0.0692824921762008,116.45534,0.04090549161632828,4,RGI60-07.00436
5,659.6907440039138,0.05560638173299592,144.12375,0.02121888011933417,5,RGI60-07.00436
6,616.0262235710051,0.021289714728916536,146.11024,0.035697594297383145,6,RGI60-07.00436
7,659.6924620646997,0.01028080674059914,133.16318,0.03939191644021865,7,RGI60-07.00436
8,559.7683110980538,0.014781596205112059,123.66713,0.03392958840828916,8,RGI60-07.00436
9,592.9909500747474,0.05560442062085107,104.98359,0.09582846799266764,9,RGI60-07.00436
10,236.01924648427578,-0.17945657643740853,66.62747,0.06346877800487372,10,RGI60-07.00436
0,81.00581822743872,0.0,17.203732,0.0,0,RGI60-07.00437
1,975.4393663202137,0.17641014240719502,74.54043,0.13349967593825848,1,RGI60-07.00437
2,1280.8164046025033,0.10704143627689802,104.37396,0.08644748345772009,2,RGI60-07.00437
3,972.0734367463369,0.04475519664276307,128.45439,0.02262817203214469,3,RGI60-07.00437
4,972.0754508138227,0.02744632462513583,146.04944,0.023656300955100466,4,RGI60-07.00437
5,1053.0840041064425,0.046071324192670945,152.1684,0.037965423162553046,5,RGI60-07.00437
6,1125.3801166914777,0.005009834894799127,148.6258,0.030202827007951523,6,RGI60-07.00437
7,985.4902157436665,0.01809472581871401,133.09558,0.02130596728278472,7,RGI60-07.00437
8,1002.0008175996421,0.029101218288284724,119.15111,0.04587593553635336,8,RGI60-07.00437
9,1128.2989314298045,0.032265772505758926,93.515884,0.06019490691132263,9,RGI60-07.00437
10,814.1133507851994,0.027788744557261023,51.53943,0.09186546265299585,10,RGI60-07.00437
0,53.66754101578446,0.0,11.496712,0.0,0,RGI60-07.00438
1,203.65401426771635,0.33772849951808365,10.256638,0.34852809747316543,1,RGI60-07.00438
2,203.65405798251211,0.22282485322269188,9.089291,0.22214544020211122,2,RGI60-07.00438
3,145.99155246202426,0.23291430308580002,10.960708,0.2482130428765504,3,RGI60-07.00438
4,168.0060448530572,0.37203113135635274,12.054851,0.34828144967457925,4,RGI60-07.00438
5,144.0051800375123,0.30767581011228157,18.213,0.25799836743628146,5,RGI60-07.00438
6,173.07270196005547,0.033411696161112614,17.485437,0.08645274966558057,6,RGI60-07.00438
7,187.45278583187672,0.12357144973120444,11.995634,0.1273394616992815,7,RGI60-07.00438
8,145.9916237060415,-0.00862943964117443,11.006922,0.0,8,RGI60-07.00438
9,193.50128677217685,0.2441822915681347,10.482807,0.24315229365916663,9,RGI60-07.00438
10,86.53642229629327,0.0,9.735523,0.0,10,RGI60-07.00438
0,626.1187489129716,0.22162054937147377,42.61522,0.1862777459345471,0,RGI60-07.00439
1,877.1258119134557,0.2235820653082253,61.75908,0.20677770652410418,1,RGI60-07.00439
2,730.8456159031257,0.08270754796482203,76.08026,0.06558315574539307,2,RGI60-07.00439
3,819.3567038034357,0.09720980223972235,89.450554,0.07552519076114755,3,RGI60-07.00439
4,700.0244160633446,0.11490081744309372,137.29584,0.0042855385687936105,4,RGI60-07.00439
5,819.3584431627571,-0.009430350102928534,152.18195,0.03050221367577416,5,RGI60-07.00439
6,703.517326149194,-0.019183924322758946,111.969536,0.02700058956318793,6,RGI60-07.00439
7,782.65357571273,0.0733522026635256,98.47687,0.06634312817059163,7,RGI60-07.00439
8,730.8500332286342,0.044914228719369176,99.96797,0.05058279623834025,8,RGI60-07.00439
9,819.361884175374,0.060673978325381094,101.39432,0.062163363015590035,9,RGI60-07.00439
10,98.99898568553701,-0.27737423351560214,54.026543,0.050462690160163866,10,RGI60-07.00439
0,1073.3390161734999,0.20224649806408307,97.05367,0.09012736369659353,0,RGI60-07.00440
1,1288.0062216815475,0.03929686058109478,149.1203,0.04035056235345695,1,RGI60-07.00440
2,1156.020486408545,0.03754727395137001,166.39642,0.027674103381699486,2,RGI60-07.00440
3,1499.6043017681357,0.009566288222322108,174.26706,0.022668763931925122,3,RGI60-07.00440
4,1167.9195430529182,0.04316279560162235,185.65335,0.013698716882348081,4,RGI60-07.00440
5,1152.0288142094082,0.009548558902130478,171.40388,0.036441281934658384,5,RGI60-07.00440
6,1562.804892734747,0.014017235169617111,142.642,0.03198284743934211,6,RGI60-07.00440
7,1698.452401679548,0.012002174362967478,104.65187,0.03766354290249141,7,RGI60-07.00440
8,1248.0268623288619,0.03070891938798832,85.9554,0.030438658496791636,8,RGI60-07.00440
9,1156.0163670546185,0.060551833458549455,121.08319,0.006055203582294232,9,RGI60-07.00440
10,0.0,,165.012,,10,RGI60-07.00440
0,30.000218366487676,0.0,15.800305,0.0,0,RGI60-07.00441
1,254.56031550699103,0.20385109399247325,42.11197,0.0,1,RGI60-07.00441
2,254.56034882941475,0.06478630387824875,66.68121,0.07840576974224397,2,RGI60-07.00441
3,254.56038216170828,0.07995425537330238,60.650414,0.0784057595177677,3,RGI60-07.00441
4,189.73812416463292,0.1869706833318027,59.647194,0.16708119404949523,4,RGI60-07.00441
5,212.1336781299323,0.24052767628782218,61.610214,0.24038844684746255,5,RGI60-07.00441
6,234.30932368125616,0.16571022814603575,67.542984,0.11893614541688517,6,RGI60-07.00441
7,182.48431427118425,0.06813985648663151,65.25299,0.09832056555491758,7,RGI60-07.00441
8,180.00142084721767,0.22683087218652215,56.05283,0.2501986542068988,8,RGI60-07.00441
9,182.48431843421358,0.2358893386221002,53.256615,0.24177284246534883,9,RGI60-07.00441
10,150.00118743482375,0.0029420662029951707,44.40862,0.11285091854837803,10,RGI60-07.00441
0,290.4961506276765,0.5699471711283947,12.087653,0.5294703008312119,0,RGI60-07.00442
1,334.8611988681396,0.5177636759997398,27.544102,0.48391011542028195,1,RGI60-07.00442
2,272.0000304668169,0.3463314933527254,40.156998,0.32615577824691133,2,RGI60-07.00442
3,290.4961589491036,0.1264615259066853,49.916603,0.10631163931465515,3,RGI60-07.00442
4,384.6661254863936,0.16912167648200654,55.76888,0.1724470312850783,4,RGI60-07.00442
5,290.49614935619275,0.1977767465123615,62.599182,0.17044922627164918,5,RGI60-07.00442
6,306.0000170076073,0.10904794208434906,68.45717,0.09772690196153468,6,RGI60-07.00442
7,280.37119246463965,0.12730420631489206,64.209335,0.1347137310258175,7,RGI60-07.00442
8,280.37118710133814,0.19660973747730087,61.575157,0.20740908931051444,8,RGI60-07.00442
9,280.37118173798694,-0.05571466858295709,38.517986,0.10659543460371057,9,RGI60-07.00442
0,35.35537169957098,0.0,16.143242,0.0,0,RGI60-07.00443
1,145.77392959924987,0.41913166134407426,76.988335,0.13634748408602756,1,RGI60-07.00443
2,125.0001123594896,0.055444531069697496,98.4306,0.07187590517109983,2,RGI60-07.00443
3,150.0001348023286,0.023474466532340987,89.39959,0.06656810412882912,3,RGI60-07.00443
4,125.00011230795047,-0.020820214565402295,77.85905,0.11153508469266425,4,RGI60-07.00443
5,145.77393026163958,0.04041597782267239,62.505,0.1363474834741213,5,RGI60-07.00443
6,195.2564250673071,0.22205641556734645,49.994858,0.2745666936179651,6,RGI60-07.00443
7,176.7768667567811,0.2671858307252278,44.672714,0.2651361532967686,7,RGI60-07.00443
8,145.77394340466134,0.1399426227551099,46.126892,0.12960815327793704,8,RGI60-07.00443
9,195.25644372016168,-0.030540285051829034,33.416317,0.10713903538731867,9,RGI60-07.00443
10,79.05702489131828,-0.11356002895970657,10.425537,0.12582275909288468,10,RGI60-07.00443
0,176.67757795315651,0.4071605037226507,38.30753,0.17369279824855666,0,RGI60-07.00444
1,451.7720604875733,0.18441725806868728,63.760963,0.17311656214717794,1,RGI60-07.00444
2,373.18486167150775,0.1043673849594446,70.44219,0.08287846757877977,2,RGI60-07.00444
3,462.28005183406486,0.08331776759381321,74.29013,0.0841651446921499,3,RGI60-07.00444
4,451.7724769040561,0.11051806715093399,83.1147,0.0817172510217489,4,RGI60-07.00444
5,356.73724624436176,0.034400767602210024,94.174805,0.011212264547280483,5,RGI60-07.00444
6,485.0916203960463,0.052947552715262115,98.167465,0.053546885767676355,6,RGI60-07.00444
7,346.49411729152877,0.057023027385599175,97.911476,0.05765706210987966,7,RGI60-07.00444
8,404.0782405923562,0.03214003360759375,89.75426,0.08640124463057988,8,RGI60-07.00444
9,373.1859100041785,0.10821667421053044,73.5217,0.13581974359562934,9,RGI60-07.00444
10,154.95707392091026,-0.22745916620851472,34.35981,0.20364611990468437,10,RGI60-07.00444
0,80.00313631516046,0.7068468673454845,12.341626,0.5585816960921867,0,RGI60-07.00447
1,282.85378957506094,0.4355093913632417,29.81221,0.38615771653325837,1,RGI60-07.00447
2,252.99212344911476,0.4109991894074769,43.248497,0.3764214798512402,2,RGI60-07.00447
3,280.01105382184005,0.14557389705130366,55.152542,0.11378755372263598,3,RGI60-07.00447
4,280.01118069951605,0.056286054053518844,61.56759,0.042829224542750295,4,RGI60-07.00447
5,322.50333127669705,0.0778692619617377,68.94331,0.07119655114451097,5,RGI60-07.00447
6,288.45586860555096,0.09527505670037316,71.808365,0.08301044076196704,6,RGI60-07.00447
7,304.64347808589065,0.085211027647912,72.60242,0.09165321157885668,7,RGI60-07.00447
8,339.4253820118659,0.10653142080672894,70.949646,0.10566656761423802,8,RGI60-07.00447
9,243.32072280858614,0.08760503308505192,69.174706,0.09424541618524171,9,RGI60-07.00447
10,164.93120959204165,0.03672453089201941,66.13806,0.04241648065729675,10,RGI60-07.00447
0,428.5183988157899,0.17357709327822782,122.88874,0.06989462198831252,0,RGI60-07.00448
1,952.858680545294,0.06435138510798885,169.29163,0.02308431720441937,1,RGI60-07.00448
2,914.6198895787543,-0.019971325545800316,180.9227,0.02186352316263007,2,RGI60-07.00448
3,958.1972824820367,0.04134874750759836,172.42622,0.023998799300213834,3,RGI60-07.00448
4,909.0255210871155,-0.01009626022530147,178.27432,0.0164996894241231,4,RGI60-07.00448
5,808.0227150898577,0.026848996876747175,163.44098,0.02598351926532455,5,RGI60-07.00448
6,914.6198089529422,0.041237776022334444,174.4909,0.022956326458701305,6,RGI60-07.00448
7,994.7631556303724,0.0034749864169641496,169.17477,0.028139973596371725,7,RGI60-07.00448
8,862.9695126468176,-0.003627478252239745,132.64175,0.045162060617954206,8,RGI60-07.00448
9,1151.6117283117987,0.023409835038918598,99.6503,0.04078972949094509,9,RGI60-07.00448
10,646.7355868527591,0.05020758590917569,82.1319,0.06946824954197856,10,RGI60-07.00448
0,419.2457609555437,0.2110666118023412,34.070694,0.16544039910976824,0,RGI60-07.00449
1,512.1505789689519,0.209923706751252,52.59719,0.18529469426464057,1,RGI60-07.00449
2,470.8889690896853,0.08781152041784757,64.88532,0.06362329932624881,2,RGI60-07.00449
3,468.0086619903544,0.07598949764521996,88.65337,0.02563493426466138,3,RGI60-07.00449
4,634.7523160819073,0.05179615920490684,103.670364,0.04722738564902119,4,RGI60-07.00449
5,535.3821273122646,0.0542474822062409,99.92801,0.05969936831702012,5,RGI60-07.00449
6,479.4244604001743,0.05568129026419217,93.40776,0.07079983221450609,6,RGI60-07.00449
7,479.424229469455,0.0619678900159744,83.64255,0.08738199777992037,7,RGI60-07.00449
8,535.3813535598503,0.10727428204337133,75.84302,0.11344824491801553,8,RGI60-07.00449
9,581.3867076083844,0.1291215205155962,70.41696,0.1350548589643716,9,RGI60-07.00449
10,0.0,,68.66173,,10,RGI60-07.00449
0,288.0079800951534,0.17408572846288023,81.387825,0.10035341184112738,0,RGI60-07.00450
1,336.00930557646416,0.17915720821399977,105.138695,0.10378948658919088,1,RGI60-07.00450
2,480.01336881891893,0.00230156121789924,112.11656,0.027075960565285936,2,RGI60-07.00450
3,410.1237851779544,0.0079922779197855,88.80789,0.09239116459335289,3,RGI60-07.00450
4,429.33741928734935,0.1529390761330597,69.03647,0.16388785889969953,4,RGI60-07.00450
5,395.82974421259553,0.09787255335415923,72.88115,0.07313315941632925,5,RGI60-07.00450
6,339.4213703089723,0.06177800264980014,80.37895,0.0588557559403307,6,RGI60-07.00450
7,429.3380576335425,0.10940210591740061,83.737175,0.09520713163859663,7,RGI60-07.00450
8,410.12481852968426,0.09482161274983494,89.8194,0.08029033139983638,8,RGI60-07.00450
9,452.8452864411496,0.09704627547157407,99.36495,0.06834941699354065,9,RGI60-07.00450
10,48.00151980247654,0.0,108.15663,0.0,10,RGI60-07.00450
0,227.41214166400152,0.1792953644572428,14.646962,0.13979583643915822,0,RGI60-07.00451
1,421.8589269021113,0.16469189529946404,18.133724,0.16674007834632495,1,RGI60-07.00451
2,353.1680582312812,0.13831721512983605,17.267483,0.13786401547556507,2,RGI60-07.00451
3,444.6787189568425,0.1897138842619797,23.043358,0.16490115697558502,3,RGI60-07.00451
4,333.2239603384123,0.14554289711961144,39.659546,0.08084996011397479,4,RGI60-07.00451
5,351.0082491906019,0.053678404499650965,51.75599,0.05407700736795901,5,RGI60-07.00451
6,384.1143903576484,0.09770351128699975,48.88784,0.11148167393283634,6,RGI60-07.00451
7,312.0071347975043,0.14953017719059383,45.715107,0.15264589167169956,7,RGI60-07.00451
8,353.1679577828492,0.05428673817021839,43.39485,0.06785201487033567,8,RGI60-07.00451
9,351.00774334504155,0.10386569045347564,37.43341,0.11908928281313559,9,RGI60-07.00451
10,87.20855138990208,0.09957251177609311,32.084274,0.15917658726843514,10,RGI60-07.00451
0,390.60042566009923,0.04253197334377758,208.169,-0.010240286283129497,0,RGI60-07.00452
1,575.4875436726016,-0.02885193118507987,218.17624,-0.02779535287637474,1,RGI60-07.00452
2,491.81039094363746,-0.08314781076355278,161.76813,0.10735082097663336,2,RGI60-07.00452
3,488.0125963273653,0.05877681584379083,119.13286,0.04095962746056979,3,RGI60-07.00452
4,491.8104931805399,0.013169110773351226,113.103775,0.05281672366664042,4,RGI60-07.00452
5,491.8105862848087,0.04535370727800541,97.502686,0.06902248673631733,5,RGI60-07.00452
6,488.01279024464753,0.033595520452632664,85.64745,0.053226969166213625,6,RGI60-07.00452
7,521.197951979261,0.0808355871307826,75.95973,0.09944107714553695,7,RGI60-07.00452
8,545.6151319597092,0.12313231723934406,67.00236,0.1330040692842701,8,RGI60-07.00452
9,444.0986419285466,0.12415645334359611,65.97598,0.11656034365000392,9,RGI60-07.00452
10,122.00328962013238,-0.33606944175782194,32.194054,0.049139411548065566,10,RGI60-07.00452
0,227.6903772875101,0.4727755692439942,71.28825,0.11803090697916221,0,RGI60-07.00453
1,407.3050397462139,0.06664477626628304,109.38319,0.06130215301053209,1,RGI60-07.00453
2,326.00323347319903,-0.006569263898498104,104.40488,0.030664926963539774,2,RGI60-07.00453
3,288.00839564209167,0.0974039768609515,98.88432,0.07968966528365501,3,RGI60-07.00453
4,288.00850820760894,0.12694002688290473,110.33417,0.06587481986275387,4,RGI60-07.00453
5,322.00342570344884,0.040279812592113405,110.56734,0.04964807905867077,5,RGI60-07.00453
6,339.63361587921287,-0.04162678342994256,93.982956,0.0470747848585953,6,RGI60-07.00453
7,360.011033978415,0.03232872354662717,73.56323,0.06380022397830523,7,RGI60-07.00453
8,382.6970981587675,0.07185540401782503,68.157745,0.07043517010302183,8,RGI60-07.00453
9,360.01127513162965,0.1313001125276921,65.84904,0.13254742939104316,9,RGI60-07.00453
10,50.91329468095916,0.0,48.121708,0.0,10,RGI60-07.00453
0,100.95835410932392,0.0,22.001513,0.0,0,RGI60-07.00455
1,125.2234451943817,0.2500757079307028,13.360687,0.28729734642828064,1,RGI60-07.00455
2,179.2927204264894,0.29951397019439846,11.036264,0.2976478744215836,2,RGI60-07.00455
3,158.3965782030759,0.36790602714826215,25.422508,0.3114949590329344,3,RGI60-07.00455
4,125.22350629036758,0.22431101265750308,31.734879,0.2047200191121862,4,RGI60-07.00455
